codigo_reserva,nif_cliente,balcao,hora
2505,129086060,LTN,2025-01-26 03:00:00
2506,250624341,LTN,2025-03-02 09:00:00
2507,432475697,AMS,2025-01-31 23:00:00
2508,653505877,FRA,2025-02-25 10:00:00
2509,506377893,FCO,2025-02-04 15:00:00
2510,581796790,LGW,2025-02-22 05:00:00
2511,284578022,MXP,2025-01-20 23:00:00
2512,652425930,AMS,2025-02-22 02:00:00
2513,129446290,FRA,2025-01-09 22:00:00
2514,969818850,LTN,2025-01-29 11:00:00
2515,676904995,LHR,2025-01-14 16:00:00
2516,993400970,LGW,2025-01-09 17:00:00
2517,614629441,LTN,2025-02-24 16:00:00
2518,157624369,CDG,2025-01-28 10:00:00
2519,280298942,FCO,2025-02-11 04:00:00
2520,358870836,LIS,2025-01-10 18:00:00
2521,966414462,FRA,2025-03-02 02:00:00
2522,471192881,FCO,2025-01-17 00:00:00
2523,569129784,LHR,2025-02-25 17:00:00
2524,394387342,ORY,2025-01-16 06:00:00
2525,135286261,MXP,2025-01-02 05:00:00
2526,129807384,LGW,2025-01-16 07:00:00
2527,226529064,MXP,2025-01-20 04:00:00
2528,782223921,CDG,2025-02-03 11:00:00
2529,372071934,MXP,2025-03-01 09:00:00
2530,207530519,AMS,2025-02-28 00:00:00
2531,601518594,FCO,2025-02-08 22:00:00
2532,764327269,FCO,2025-01-26 23:00:00
2533,102857504,AMS,2025-02-08 09:00:00
2534,874058387,LIS,2025-01-12 21:00:00
2535,449509229,LTN,2025-02-13 17:00:00
2536,282257962,FCO,2025-02-11 21:00:00
2537,526462423,LIS,2025-01-29 02:00:00
2538,836869447,LIS,2025-01-06 04:00:00
2539,643459904,LTN,2025-02-22 10:00:00
2540,143527189,MXP,2025-02-25 14:00:00
2541,170623487,MXP,2025-01-11 03:00:00
2542,350235560,LGW,2025-01-17 18:00:00
2543,651735702,AMS,2025-02-27 07:00:00
2544,141725493,AMS,2025-01-17 21:00:00
2545,651598802,AMS,2025-02-09 11:00:00
2546,128056420,AMS,2025-01-14 00:00:00
2547,720939200,FRA,2025-01-07 19:00:00
2548,532261875,FCO,2025-01-25 05:00:00
2549,472474139,ORY,2025-02-13 13:00:00
2550,505230118,AMS,2025-01-19 08:00:00
2551,316783868,LHR,2025-01-20 02:00:00
2552,355590578,LHR,2025-02-15 20:00:00
2553,969197735,CDG,2025-01-30 18:00:00
2554,574219976,CDG,2025-02-21 14:00:00
2555,310421043,AMS,2025-02-12 08:00:00
2556,323702690,AMS,2025-03-02 04:00:00
2557,923580051,AMS,2025-01-09 12:00:00
2558,755237358,CDG,2025-01-13 19:00:00
2559,134267049,AMS,2025-01-11 23:00:00
2560,754265354,FCO,2025-02-01 15:00:00
2561,241443509,ORY,2025-01-30 12:00:00
2562,326526110,LTN,2025-01-05 00:00:00
2563,430689350,LHR,2025-02-04 20:00:00
2564,674819282,LHR,2025-02-28 19:00:00
2565,474168621,CDG,2025-01-07 15:00:00
2566,480133721,LTN,2025-01-12 06:00:00
2567,911191374,AMS,2025-01-03 14:00:00
2568,326902395,ORY,2025-02-01 12:00:00
2569,911712909,FCO,2025-02-20 18:00:00
2570,932509724,LIS,2025-01-01 07:00:00
2571,514799706,AMS,2025-01-27 15:00:00
2572,164713399,ORY,2025-01-21 05:00:00
2573,972203618,LGW,2025-02-17 15:00:00
2574,416646642,CDG,2025-01-30 09:00:00
2575,157845661,FCO,2025-01-27 10:00:00
2576,547516611,FCO,2025-02-09 04:00:00
2577,897273252,MXP,2025-02-12 20:00:00
2578,111737947,FCO,2025-02-25 08:00:00
2579,726157259,CDG,2025-01-26 22:00:00
2580,588885815,ORY,2025-01-30 10:00:00
2581,717229550,MXP,2025-02-08 15:00:00
2582,466598173,CDG,2025-01-08 21:00:00
2583,717133373,LTN,2025-01-25 03:00:00
2584,642954477,FRA,2025-01-14 23:00:00
2585,916945537,FCO,2025-01-12 15:00:00
2586,530820571,LHR,2025-01-10 21:00:00
2587,207824827,LIS,2025-02-17 19:00:00
2588,318194522,FCO,2025-01-05 04:00:00
2589,605835392,FRA,2025-02-25 18:00:00
2590,513679247,LIS,2025-01-04 16:00:00
2591,630138082,FCO,2025-01-22 00:00:00
2592,651113526,AMS,2025-02-09 03:00:00
2593,691755636,LHR,2025-01-14 09:00:00
2594,988918284,LGW,2025-01-29 19:00:00
2595,279091871,LTN,2025-02-28 08:00:00
2596,341166977,FRA,2025-01-19 17:00:00
2597,783446056,LHR,2025-01-07 22:00:00
2598,649003849,LTN,2025-01-02 09:00:00
2599,181147653,MXP,2025-01-06 20:00:00
2600,945201888,AMS,2025-02-20 03:00:00
2601,513236218,LGW,2025-01-04 00:00:00
2602,361578470,LHR,2025-01-22 06:00:00
2603,608145082,ORY,2025-02-24 09:00:00
2604,648736013,LHR,2025-02-12 06:00:00
2605,309983372,ORY,2025-02-07 15:00:00
2606,467536935,FCO,2025-02-22 11:00:00
2607,936745057,LHR,2025-02-27 05:00:00
2608,265744238,MXP,2025-01-15 10:00:00
2609,244620277,LGW,2025-01-01 19:00:00
2610,449358272,LTN,2025-01-17 09:00:00
2611,361039316,MXP,2025-01-15 19:00:00
2612,973281713,FCO,2025-01-30 07:00:00
2613,138625958,LIS,2025-02-05 13:00:00
2614,370026439,ORY,2025-01-19 14:00:00
2615,532976138,AMS,2025-02-05 00:00:00
2616,452597116,LIS,2025-01-27 20:00:00
2617,647429766,FRA,2025-01-06 12:00:00
2618,179751155,FRA,2025-02-12 11:00:00
2619,647786599,LIS,2025-01-28 22:00:00
2620,256171882,CDG,2025-01-13 13:00:00
2621,610770507,ORY,2025-01-25 05:00:00
2622,689443451,ORY,2025-02-15 19:00:00
2623,801210832,ORY,2025-01-23 05:00:00
2624,630603930,CDG,2025-02-12 16:00:00
2625,382198341,FRA,2025-01-03 22:00:00
2626,146709546,LIS,2025-02-10 06:00:00
2627,141187264,LIS,2025-01-17 17:00:00
2628,784086656,LIS,2025-02-06 23:00:00
2629,371160946,LGW,2025-01-20 15:00:00
2630,444160191,CDG,2025-02-22 21:00:00
2631,349666329,CDG,2025-03-01 22:00:00
2632,978727240,CDG,2025-02-14 22:00:00
2633,316583031,LTN,2025-01-18 21:00:00
2634,172053000,FRA,2025-02-07 11:00:00
2635,600346124,FRA,2025-02-19 08:00:00
2636,576876320,FCO,2025-01-04 22:00:00
2637,572416984,LGW,2025-02-13 17:00:00
2638,892707172,LIS,2025-02-23 21:00:00
2639,807503428,MXP,2025-01-13 13:00:00
2640,585337908,FRA,2025-02-07 02:00:00
2641,399322285,FCO,2025-01-05 03:00:00
2642,113256199,AMS,2025-03-01 04:00:00
2643,345880245,MXP,2025-02-26 07:00:00
2644,760082089,LHR,2025-02-13 20:00:00
2645,725654010,LIS,2025-01-08 05:00:00
2646,422782441,AMS,2025-01-30 04:00:00
2647,553280790,LIS,2025-01-15 02:00:00
2648,696879523,AMS,2025-02-01 15:00:00
2649,120754725,LTN,2025-01-11 02:00:00
2650,137753136,ORY,2025-01-29 14:00:00
2651,856641238,MXP,2025-02-22 13:00:00
2652,918131223,AMS,2025-02-18 16:00:00
2653,714386312,MXP,2025-02-20 05:00:00
2654,352160802,CDG,2025-02-14 03:00:00
2655,552514048,FRA,2025-01-03 07:00:00
2656,743622400,LIS,2025-02-28 01:00:00
2657,379629286,FCO,2025-02-17 20:00:00
2658,100834770,ORY,2025-01-07 07:00:00
2659,480311861,LTN,2025-01-03 22:00:00
2660,319019144,LGW,2025-02-26 19:00:00
2661,432829668,LIS,2025-02-28 14:00:00
2662,623719139,FRA,2025-02-16 11:00:00
2663,353279632,AMS,2025-02-10 09:00:00
2664,214088072,LGW,2025-01-03 04:00:00
2665,624440857,CDG,2025-02-19 16:00:00
2666,890628655,AMS,2025-02-18 10:00:00
2667,427700906,CDG,2025-01-25 02:00:00
2668,745176901,LIS,2025-01-18 00:00:00
2669,867356734,ORY,2025-02-28 04:00:00
2670,135216230,CDG,2025-01-12 08:00:00
2671,772622483,LTN,2025-01-05 03:00:00
2672,333193934,LGW,2025-02-12 23:00:00
2673,390725311,ORY,2025-02-28 18:00:00
2674,539086809,AMS,2025-02-26 00:00:00
2675,147308065,LTN,2025-01-02 14:00:00
2676,162801050,LIS,2025-01-27 11:00:00
2677,813865122,AMS,2025-01-25 23:00:00
2678,634529678,LHR,2025-01-17 06:00:00
2679,547876289,LIS,2025-02-05 08:00:00
2680,687710971,LIS,2025-02-22 03:00:00
2681,858080499,AMS,2025-01-23 06:00:00
2682,344054407,AMS,2025-02-25 19:00:00
2683,191958212,MXP,2025-01-23 03:00:00
2684,345214026,FRA,2025-02-05 01:00:00
2685,635597875,FCO,2025-02-16 05:00:00
2686,152541655,CDG,2025-02-11 08:00:00
2687,547534412,ORY,2025-01-05 10:00:00
2688,895242225,LGW,2025-01-06 00:00:00
2689,324459952,LTN,2025-01-25 18:00:00
2690,539797574,LGW,2025-02-27 17:00:00
2691,618996951,LGW,2025-01-17 19:00:00
2692,461829294,MXP,2025-01-12 04:00:00
2693,364164913,ORY,2025-02-12 02:00:00
2694,873596378,LGW,2025-02-09 08:00:00
2695,956977316,FRA,2025-02-25 07:00:00
2696,115614718,CDG,2025-02-05 16:00:00
2697,388401118,LTN,2025-01-31 19:00:00
2698,789913258,LHR,2025-02-04 06:00:00
2699,308249080,LGW,2025-03-01 19:00:00
2700,675319940,MXP,2025-02-13 16:00:00
2701,537583967,AMS,2025-02-14 14:00:00
2702,365755300,FRA,2025-02-27 12:00:00
2703,356577131,FCO,2025-01-10 00:00:00
2704,323229472,LIS,2025-02-22 04:00:00
2705,713964571,LGW,2025-01-25 01:00:00
2706,598062863,FCO,2025-02-12 04:00:00
2707,553735061,CDG,2025-01-01 00:00:00
2708,226228215,LTN,2025-01-02 13:00:00
2709,361319996,FCO,2025-01-12 19:00:00
2710,108358095,LIS,2025-02-10 04:00:00
2711,797651827,AMS,2025-02-06 08:00:00
2712,655881946,MXP,2025-01-06 23:00:00
2713,886092607,FCO,2025-03-01 16:00:00
2714,931842491,LGW,2025-02-14 21:00:00
2715,844407733,LHR,2025-01-08 11:00:00
2716,647932770,FRA,2025-03-01 08:00:00
2717,735869813,MXP,2025-02-28 06:00:00
2718,240417985,LHR,2025-01-30 16:00:00
2719,163012887,LTN,2025-01-16 17:00:00
2720,113440627,LTN,2025-02-16 22:00:00
2721,259187384,AMS,2025-01-29 13:00:00
2722,827449248,MXP,2025-02-03 04:00:00
2723,348862593,FRA,2025-01-08 06:00:00
2724,671087740,CDG,2025-02-09 12:00:00
2725,364277202,FCO,2025-02-21 12:00:00
2726,562157029,LIS,2025-02-17 08:00:00
2727,128948775,LHR,2025-02-14 20:00:00
2728,185419695,ORY,2025-01-10 01:00:00
2729,706088000,FRA,2025-01-10 14:00:00
2730,674156815,ORY,2025-01-19 16:00:00
2731,390757390,AMS,2025-01-15 18:00:00
2732,827492588,MXP,2025-02-16 13:00:00
2733,676400476,CDG,2025-02-17 16:00:00
2734,332643767,LGW,2025-02-03 11:00:00
2735,909176895,LIS,2025-02-24 15:00:00
2736,920578986,MXP,2025-02-13 21:00:00
2737,406568335,ORY,2025-02-06 09:00:00
2738,465019543,LTN,2025-02-13 21:00:00
2739,189343929,MXP,2025-02-19 17:00:00
2740,298153354,ORY,2025-01-16 20:00:00
2741,959884825,ORY,2025-02-04 23:00:00
2742,826133977,ORY,2025-02-23 01:00:00
2743,481972859,MXP,2025-01-19 06:00:00
2744,172170195,MXP,2025-01-14 01:00:00
2745,594511392,LGW,2025-02-20 02:00:00
2746,623782635,FRA,2025-01-30 07:00:00
2747,767947611,LGW,2025-01-25 21:00:00
2748,640059037,LIS,2025-02-12 00:00:00
2749,995046148,MXP,2025-01-03 06:00:00
2750,568308125,FCO,2025-01-31 23:00:00
2751,484977364,FCO,2025-01-02 22:00:00
2752,440326664,LGW,2025-01-27 18:00:00
2753,115599096,LGW,2025-02-11 03:00:00
2754,949417010,MXP,2025-02-21 08:00:00
2755,996356252,LHR,2025-02-20 00:00:00
2756,748893432,MXP,2025-02-14 13:00:00
2757,999276460,LGW,2025-02-01 03:00:00
2758,777766875,LIS,2025-01-03 09:00:00
2759,464229249,LGW,2025-03-01 17:00:00
2760,409834329,FCO,2025-01-18 18:00:00
2761,783932704,FRA,2025-02-21 02:00:00
2762,239640889,ORY,2025-01-16 10:00:00
2763,167644582,LHR,2025-02-05 23:00:00
2764,924096514,CDG,2025-01-22 03:00:00
2765,293663635,FRA,2025-02-15 18:00:00
2766,336752938,LHR,2025-01-20 01:00:00
2767,218535660,AMS,2025-02-23 19:00:00
2768,384660840,ORY,2025-01-12 18:00:00
2769,230041463,FRA,2025-02-20 20:00:00
2770,683016279,ORY,2025-02-18 10:00:00
2771,341360530,MXP,2025-02-14 11:00:00
2772,915029524,LGW,2025-02-03 05:00:00
2773,532666182,AMS,2025-02-22 08:00:00
2774,529296032,AMS,2025-01-26 04:00:00
2775,207210041,ORY,2025-01-23 18:00:00
2776,637911427,LHR,2025-01-26 12:00:00
2777,842098808,ORY,2025-01-05 05:00:00
2778,409362652,LGW,2025-02-21 00:00:00
2779,928346837,ORY,2025-02-22 03:00:00
2780,194668770,MXP,2025-02-15 23:00:00
2781,217921374,AMS,2025-01-03 07:00:00
2782,795374135,LGW,2025-02-08 01:00:00
2783,781622240,LIS,2025-01-25 01:00:00
2784,260338940,LHR,2025-01-31 00:00:00
2785,520521582,LGW,2025-01-02 22:00:00
2786,354199516,LIS,2025-02-16 14:00:00
2787,817492238,LTN,2025-02-18 16:00:00
2788,592764749,CDG,2025-02-15 18:00:00
2789,488650615,FRA,2025-02-14 16:00:00
2790,270181466,FRA,2025-01-30 02:00:00
2791,772112489,CDG,2025-01-29 21:00:00
2792,459062746,ORY,2025-01-22 06:00:00
2793,444133980,LTN,2025-02-03 19:00:00
2794,588516460,LGW,2025-01-07 07:00:00
2795,281109597,CDG,2025-01-10 11:00:00
2796,875833606,LHR,2025-01-22 11:00:00
2797,384996066,LIS,2025-02-01 03:00:00
2798,473749944,FCO,2025-01-26 21:00:00
2799,136459384,AMS,2025-01-07 15:00:00
2800,952049723,LGW,2025-02-02 12:00:00
2801,422314677,FCO,2025-01-10 14:00:00
2802,498399476,LGW,2025-01-21 00:00:00
2803,592453690,AMS,2025-02-12 00:00:00
2804,621989833,CDG,2025-01-04 21:00:00
2805,988341409,AMS,2025-02-18 22:00:00
2806,730441632,FCO,2025-02-02 11:00:00
2807,991799395,AMS,2025-02-09 11:00:00
2808,838763042,MXP,2025-01-05 08:00:00
2809,737877333,ORY,2025-01-28 16:00:00
2810,980397141,FCO,2025-01-04 10:00:00
2811,232457859,AMS,2025-01-09 08:00:00
2812,608806130,CDG,2025-02-19 03:00:00
2813,315703316,MXP,2025-02-24 06:00:00
2814,557329422,AMS,2025-02-17 22:00:00
2815,182747941,LIS,2025-01-18 06:00:00
2816,251716927,LTN,2025-02-04 10:00:00
2817,280983548,LIS,2025-01-09 22:00:00
2818,299257091,LHR,2025-03-02 12:00:00
2819,891599528,FRA,2025-01-30 07:00:00
2820,923420446,MXP,2025-02-24 10:00:00
2821,234378445,ORY,2025-01-11 04:00:00
2822,933788738,LIS,2025-02-07 11:00:00
2823,191641779,MXP,2025-02-16 00:00:00
2824,360083103,ORY,2025-02-01 05:00:00
2825,873438155,LTN,2025-01-22 01:00:00
2826,178832089,LTN,2025-02-18 13:00:00
2827,902990087,AMS,2025-02-20 09:00:00
2828,559781251,FCO,2025-02-07 12:00:00
2829,231479463,CDG,2025-01-27 15:00:00
2830,603962685,LIS,2025-01-12 17:00:00
2831,710790752,ORY,2025-02-11 18:00:00
2832,445491646,LTN,2025-02-04 07:00:00
2833,203291341,FRA,2025-02-13 17:00:00
2834,165509823,FCO,2025-01-23 15:00:00
2835,359646649,MXP,2025-01-20 03:00:00
2836,808689182,LHR,2025-01-14 17:00:00
2837,857848883,FCO,2025-02-10 15:00:00
2838,895245100,ORY,2025-01-16 01:00:00
2839,945288682,LHR,2025-01-10 23:00:00
2840,109490801,AMS,2025-03-01 21:00:00
2841,129623313,CDG,2025-03-02 12:00:00
2842,998485771,LHR,2025-01-18 07:00:00
2843,351806242,ORY,2025-01-30 11:00:00
2844,862352695,AMS,2025-01-21 10:00:00
2845,878281907,MXP,2025-02-14 13:00:00
2846,804046721,ORY,2025-02-13 20:00:00
2847,628122403,LHR,2025-02-03 23:00:00
2848,515844990,LTN,2025-01-27 01:00:00
2849,520365752,LHR,2025-01-23 02:00:00
2850,447328627,LIS,2025-01-24 11:00:00
2851,622325607,LIS,2025-02-12 13:00:00
2852,629614528,CDG,2025-02-28 14:00:00
2853,730168078,LTN,2025-01-14 08:00:00
2854,329189265,FCO,2025-02-15 15:00:00
2855,243072028,ORY,2025-01-16 20:00:00
2856,309856076,FRA,2025-01-11 07:00:00
2857,744046329,AMS,2025-01-06 08:00:00
2858,601698722,FCO,2025-01-28 17:00:00
2859,548746659,FRA,2025-02-02 07:00:00
2860,678877850,AMS,2025-02-15 19:00:00
2861,425834517,CDG,2025-02-03 16:00:00
2862,994472236,MXP,2025-01-30 01:00:00
2863,798088036,ORY,2025-02-20 16:00:00
2864,453304047,ORY,2025-01-28 20:00:00
2865,339068389,FRA,2025-01-05 13:00:00
2866,387268966,FRA,2025-02-03 00:00:00
2867,615431195,MXP,2025-01-19 22:00:00
2868,827107364,AMS,2025-02-05 09:00:00
2869,533683792,MXP,2025-01-30 04:00:00
2870,702477166,CDG,2025-02-28 01:00:00
2871,528011844,FRA,2025-02-07 08:00:00
2872,634796552,LHR,2025-01-12 22:00:00
2873,481566145,LGW,2025-01-22 12:00:00
2874,546193414,AMS,2025-02-02 09:00:00
2875,865341101,CDG,2025-01-30 02:00:00
2876,991351253,FRA,2025-01-03 05:00:00
2877,390230763,LIS,2025-01-15 22:00:00
2878,225278052,FCO,2025-01-10 23:00:00
2879,938531149,AMS,2025-02-23 20:00:00
2880,175728870,FCO,2025-01-22 06:00:00
2881,280480228,ORY,2025-03-02 01:00:00
2882,796437231,AMS,2025-02-10 04:00:00
2883,169722955,FCO,2025-02-23 09:00:00
2884,606684039,FCO,2025-02-08 22:00:00
2885,673166296,FRA,2025-01-16 04:00:00
2886,838312562,FRA,2025-02-19 12:00:00
2887,536761476,FRA,2025-03-01 06:00:00
2888,626946407,LHR,2025-01-18 08:00:00
2889,580501523,FRA,2025-01-15 17:00:00
2890,805547555,FRA,2025-02-06 18:00:00
2891,698136863,CDG,2025-01-15 00:00:00
2892,389553123,FCO,2025-03-01 12:00:00
2893,867679724,LIS,2025-02-06 20:00:00
2894,751624565,AMS,2025-01-22 02:00:00
2895,965895672,LIS,2025-01-18 06:00:00
2896,405028631,AMS,2025-03-02 21:00:00
2897,987807352,AMS,2025-01-31 23:00:00
2898,303313598,FRA,2025-01-08 16:00:00
2899,302559128,LIS,2025-01-12 15:00:00
2900,456035367,FCO,2025-02-02 18:00:00
2901,281846380,FRA,2025-02-09 08:00:00
2902,395934452,FCO,2025-02-17 02:00:00
2903,311703994,LGW,2025-02-08 16:00:00
2904,200797699,MXP,2025-01-12 14:00:00
2905,301154765,FCO,2025-01-23 20:00:00
2906,135361919,LGW,2025-02-12 08:00:00
2907,636687760,MXP,2025-02-04 05:00:00
2908,329588288,LGW,2025-01-22 21:00:00
2909,977725551,LTN,2025-02-24 11:00:00
2910,594345247,LIS,2025-01-28 08:00:00
2911,903850369,AMS,2025-02-14 16:00:00
2912,117515627,LIS,2025-02-27 01:00:00
2913,733379781,MXP,2025-02-15 14:00:00
2914,720690622,FCO,2025-01-21 10:00:00
2915,304854404,LHR,2025-01-18 20:00:00
2916,300004686,LGW,2025-02-12 08:00:00
2917,616443879,ORY,2025-02-05 17:00:00
2918,124482325,LHR,2025-02-04 12:00:00
2919,278558662,ORY,2025-01-09 06:00:00
2920,261954042,ORY,2025-01-01 08:00:00
2921,669406892,LIS,2025-01-25 17:00:00
2922,349214044,AMS,2025-01-23 11:00:00
2923,196675749,LGW,2025-01-29 13:00:00
2924,899857242,AMS,2025-01-23 20:00:00
2925,511158434,LHR,2025-02-19 23:00:00
2926,912997780,MXP,2025-01-11 19:00:00
2927,726474603,AMS,2025-01-23 12:00:00
2928,426533597,LGW,2025-01-27 13:00:00
2929,274100753,LIS,2025-02-06 13:00:00
2930,272948098,ORY,2025-02-17 05:00:00
2931,946283833,ORY,2025-02-09 10:00:00
2932,394890416,FRA,2025-02-11 14:00:00
2933,227150093,AMS,2025-02-08 14:00:00
2934,224902781,ORY,2025-01-23 07:00:00
2935,373923256,LHR,2025-02-10 01:00:00
2936,205204044,FCO,2025-01-31 03:00:00
2937,667827420,MXP,2025-03-02 20:00:00
2938,487318869,LIS,2025-02-11 18:00:00
2939,132808197,LIS,2025-02-27 18:00:00
2940,340106705,MXP,2025-02-01 13:00:00
2941,121077708,LGW,2025-01-22 04:00:00
2942,683387087,LTN,2025-01-28 16:00:00
2943,418541763,FCO,2025-01-08 14:00:00
2944,991208078,LHR,2025-01-13 07:00:00
2945,300989288,LGW,2025-01-09 02:00:00
2946,463997493,LTN,2025-01-02 19:00:00
2947,847608173,LGW,2025-02-23 00:00:00
2948,999984346,MXP,2025-01-08 03:00:00
2949,863092113,LHR,2025-02-01 00:00:00
2950,356311195,LIS,2025-02-14 05:00:00
2951,484440387,LGW,2025-01-22 02:00:00
2952,837659703,CDG,2025-02-22 07:00:00
2953,245619223,AMS,2025-02-06 20:00:00
2954,282051462,AMS,2025-01-17 13:00:00
2955,947490448,LTN,2025-01-24 10:00:00
2956,650853206,FRA,2025-02-10 00:00:00
2957,902248482,CDG,2025-02-16 00:00:00
2958,891781404,LHR,2025-03-01 11:00:00
2959,639821353,ORY,2025-02-26 18:00:00
2960,402299255,LIS,2025-02-15 18:00:00
2961,390375317,LGW,2025-02-24 13:00:00
2962,955158314,MXP,2025-01-30 15:00:00
2963,166427973,LIS,2025-02-08 03:00:00
2964,900881566,LHR,2025-01-08 03:00:00
2965,366069184,LGW,2025-01-07 15:00:00
2966,870369277,LHR,2025-02-06 08:00:00
2967,587596725,LHR,2025-02-23 09:00:00
2968,491830686,LTN,2025-02-22 07:00:00
2969,901186074,LHR,2025-02-07 03:00:00
2970,685037218,AMS,2025-01-08 23:00:00
2971,503314078,FCO,2025-02-24 15:00:00
2972,325390567,AMS,2025-02-14 09:00:00
2973,644897640,LHR,2025-01-04 05:00:00
2974,581348341,LGW,2025-01-03 21:00:00
2975,168064292,ORY,2025-02-22 20:00:00
2976,514304854,LGW,2025-02-24 13:00:00
2977,424058602,FRA,2025-02-10 09:00:00
2978,392094260,CDG,2025-02-19 11:00:00
2979,229099349,AMS,2025-01-08 02:00:00
2980,148248236,FRA,2025-01-20 14:00:00
2981,992069375,LTN,2025-02-27 00:00:00
2982,399008743,LHR,2025-02-06 15:00:00
2983,852660344,MXP,2025-02-18 09:00:00
2984,622689564,FRA,2025-02-26 10:00:00
2985,678399266,AMS,2025-02-27 04:00:00
2986,174958963,ORY,2025-01-04 14:00:00
2987,483743011,FCO,2025-01-21 11:00:00
2988,927179474,LIS,2025-02-23 23:00:00
2989,629296037,AMS,2025-02-15 10:00:00
2990,616311658,LHR,2025-02-03 11:00:00
2991,979410032,MXP,2025-01-08 11:00:00
2992,164394224,LGW,2025-01-02 17:00:00
2993,833032212,ORY,2025-02-12 00:00:00
2994,483242230,AMS,2025-02-05 13:00:00
2995,280485132,ORY,2025-01-12 10:00:00
2996,175056254,FCO,2025-01-15 17:00:00
2997,477108740,MXP,2025-01-12 23:00:00
2998,946684588,CDG,2025-01-25 22:00:00
2999,514848631,FRA,2025-02-09 01:00:00
3000,979400967,FCO,2025-02-03 08:00:00
3001,966486803,LGW,2025-02-01 21:00:00
3002,159720291,ORY,2025-02-27 16:00:00
3003,742842566,LTN,2025-01-21 17:00:00
3004,183877023,LGW,2025-02-11 02:00:00
3005,368310420,ORY,2025-01-13 02:00:00
3006,321617543,AMS,2025-01-18 12:00:00
3007,142288971,LHR,2025-03-01 22:00:00
3008,323185098,ORY,2025-01-18 08:00:00
3009,720459403,LHR,2025-01-15 00:00:00
3010,276747608,FCO,2025-01-09 01:00:00
3011,468849194,ORY,2025-02-25 17:00:00
3012,236349709,AMS,2025-01-12 03:00:00
3013,210951247,ORY,2025-02-10 07:00:00
3014,977323753,MXP,2025-01-10 09:00:00
3015,469309337,LHR,2025-01-20 19:00:00
3016,727447642,LGW,2025-02-19 11:00:00
3017,788860480,LHR,2025-03-01 23:00:00
3018,988063943,MXP,2025-02-17 21:00:00
3019,375354579,LTN,2025-02-08 07:00:00
3020,250720884,FRA,2025-02-08 04:00:00
3021,136882836,LIS,2025-02-23 00:00:00
3022,935943119,LTN,2025-01-10 11:00:00
3023,556160427,LIS,2025-02-14 08:00:00
3024,403135270,FRA,2025-02-04 00:00:00
3025,743261715,ORY,2025-02-19 09:00:00
3026,294016278,FRA,2025-01-02 21:00:00
3027,762176472,LIS,2025-01-04 10:00:00
3028,696735339,LHR,2025-02-10 17:00:00
3029,492474250,LGW,2025-02-26 22:00:00
3030,208411997,ORY,2025-02-26 08:00:00
3031,548322108,ORY,2025-01-09 15:00:00
3032,484402431,AMS,2025-02-27 09:00:00
3033,601125501,LTN,2025-02-13 00:00:00
3034,188741165,FCO,2025-02-13 14:00:00
3035,357558650,LGW,2025-02-13 07:00:00
3036,262736210,FCO,2025-02-15 23:00:00
3037,341491820,LIS,2025-01-23 22:00:00
3038,651371950,AMS,2025-02-20 15:00:00
3039,238478620,LHR,2025-01-03 20:00:00
3040,178176067,LHR,2025-02-15 11:00:00
3041,165849773,LHR,2025-02-01 00:00:00
3042,682208513,LHR,2025-01-04 01:00:00
3043,698322653,LHR,2025-02-20 14:00:00
3044,419729126,FCO,2025-02-21 21:00:00
3045,149753791,AMS,2025-01-10 20:00:00
3046,200003027,LGW,2025-01-14 13:00:00
3047,897929607,CDG,2025-02-06 06:00:00
3048,678518084,AMS,2025-01-14 06:00:00
3049,233439647,LIS,2025-01-28 19:00:00
3050,297872620,ORY,2025-02-23 03:00:00
3051,864015096,ORY,2025-02-16 04:00:00
3052,385361095,MXP,2025-02-26 23:00:00
3053,502498037,LTN,2025-02-18 12:00:00
3054,796679487,AMS,2025-01-07 20:00:00
3055,220286099,LTN,2025-02-12 05:00:00
3056,476010871,FCO,2025-01-02 05:00:00
3057,849727980,MXP,2025-01-01 08:00:00
3058,113811876,LTN,2025-02-01 06:00:00
3059,928781661,LTN,2025-01-09 01:00:00
3060,617576207,LGW,2025-01-29 10:00:00
3061,933349377,CDG,2025-02-17 04:00:00
3062,598038065,LTN,2025-02-24 08:00:00
3063,399531751,LTN,2025-02-11 20:00:00
3064,638305761,AMS,2025-02-24 03:00:00
3065,540494252,LGW,2025-02-26 11:00:00
3066,119681566,ORY,2025-02-23 09:00:00
3067,294602536,LHR,2025-02-05 21:00:00
3068,775824839,ORY,2025-01-10 16:00:00
3069,365355265,LTN,2025-01-05 22:00:00
3070,909445965,LHR,2025-01-16 01:00:00
3071,485629289,ORY,2025-02-05 13:00:00
3072,759546875,FRA,2025-02-02 23:00:00
3073,547173056,LIS,2025-01-15 10:00:00
3074,436409637,LTN,2025-01-17 01:00:00
3075,337375963,MXP,2025-03-01 02:00:00
3076,113110511,FCO,2025-01-04 19:00:00
